planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
TrustAwareCVaR,static,1001,1021070,0.05,0.02811047375202179,0.4,none,0.0,True,,1,0,0,3,7.317721999991515,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021090,0.05,0.03800112962722778,0.6,none,0.0,True,,1,0,0,3,6.6318249999994805,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021110,0.05,0.024891347438097,0.8,none,0.0,True,,1,0,0,3,5.610880333335899,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021130,0.05,0.029902261793613435,1.0,none,0.0,True,,1,0,0,3,3.8769670000059855,33.1126983722081,0.04515425985058149,0.007694563311007287,33.562698372208104,0,0
TrustAwareCVaR,static,1001,1021060,0.05,0.04202763229608536,0.2,none,0.0,True,,1,0,0,3,7.7556529999943296,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021080,0.05,0.01455021858215332,0.4,none,0.0,True,,1,0,0,3,7.324034666652324,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021100,0.05,0.021383407711982726,0.6,none,0.0,True,,1,0,0,3,6.724172666679351,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021120,0.05,0.026533424854278564,0.8,none,0.0,True,,1,0,0,3,5.623402666666759,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021140,0.05,0.02208733558654785,1.0,none,0.0,True,,1,0,0,3,3.9044926666823208,33.1126983722081,0.04515425985058149,0.007694563311007287,33.562698372208104,0,0
TrustAwareCVaR,static,1001,1021070,0.05,0.02811047375202179,0.2,none,0.0,True,,1,0,0,3,7.774264999994784,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021090,0.05,0.03800112962722778,0.4,none,0.0,True,,1,0,0,3,7.288958000003731,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021110,0.05,0.024891347438097,0.6,none,0.0,True,,1,0,0,3,6.597364666674821,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021130,0.05,0.029902261793613435,0.8,none,0.0,True,,1,0,0,3,5.569674666674018,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021150,0.05,0.030940054655075072,1.0,none,0.0,True,,1,0,0,3,3.9376903333258424,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021080,0.05,0.01455021858215332,0.2,none,0.0,True,,1,0,0,3,7.789523333324648,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021100,0.05,0.021383407711982726,0.4,none,0.0,True,,1,0,0,3,7.31102166666157,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021120,0.05,0.026533424854278564,0.6,none,0.0,True,,1,0,0,3,6.625875333327258,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021140,0.05,0.02208733558654785,0.8,none,0.0,True,,1,0,0,3,5.594446333333281,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021160,0.05,0.03778691381216049,1.0,none,0.0,True,,1,0,0,3,3.9401029999908133,33.1126983722081,0.04515425985058149,0.007694563311007287,33.562698372208104,0,0
TrustAwareCVaR,static,1001,1021090,0.05,0.03800112962722778,0.2,none,0.0,True,,1,0,0,3,8.127037666658529,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021110,0.05,0.024891347438097,0.4,none,0.0,True,,1,0,0,3,7.325867999999976,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021130,0.05,0.029902261793613435,0.6,none,0.0,True,,1,0,0,3,6.640496666676654,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021150,0.05,0.030940054655075072,0.8,none,0.0,True,,1,0,0,3,5.580283333339746,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021170,0.05,0.031167599558830264,1.0,none,0.0,True,,1,0,0,3,3.887297666674764,33.1126983722081,0.04515425985058149,0.007694563311007287,33.562698372208104,0,0
TrustAwareCVaR,static,1001,1021100,0.05,0.021383407711982726,0.2,none,0.0,True,,1,0,0,3,7.762139333332622,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021120,0.05,0.026533424854278564,0.4,none,0.0,True,,1,0,0,3,7.324415000008837,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
TrustAwareCVaR,static,1001,1021140,0.05,0.02208733558654785,0.6,none,0.0,True,,1,0,0,3,6.558074999996204,32.5269119345812,0.05643086942533652,0.012109431088902056,32.9769119345812,0,0
