planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
DynNavCurrent,static,1000,1010060,0.3,0.036768198013305664,0.9404472073749752,none,0.0,True,,1,0,0,3,3.465949666671501,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010060,0.3,0.036768198013305664,0.9404472073749752,none,0.0,True,,1,0,0,3,4.872882333335345,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
CVaRPlanner,static,1000,1010041,0.01,0.044746232032775876,0.933482446328564,none,0.0,True,,1,0,0,3,3.7771493333309536,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
DynNavCurrent,static,1000,1010041,0.01,0.044746232032775876,0.933482446328564,none,0.0,True,,1,0,0,3,3.4625626666695553,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010041,0.01,0.044746232032775876,0.933482446328564,none,0.0,True,,1,0,0,3,5.009819999997944,33.1126983722081,0.057834149027864136,0.021329400233096547,33.562698372208104,0,0
CVaRPlanner,static,1000,1010045,0.05,0.03776072084903717,0.939570620678243,none,0.0,True,,1,0,0,3,3.783560666661856,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010045,0.05,0.03776072084903717,0.939570620678243,none,0.0,True,,1,0,0,3,3.4746150000017906,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010045,0.05,0.03776072084903717,0.939570620678243,none,0.0,True,,1,0,0,3,5.011715666659218,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1010050,0.1,0.032693564891815186,0.9440764367500059,none,0.0,True,,1,0,0,3,3.846443000005214,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1010050,0.1,0.032693564891815186,0.9440764367500059,none,0.0,True,,1,0,0,3,3.4228540000024545,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1010050,0.1,0.032693564891815186,0.9440764367500059,none,0.0,True,,1,0,0,3,4.96955100000207,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1010060,0.2,0.03623121976852417,0.9409226717786574,none,0.0,True,,1,0,0,3,3.842182666659255,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
DynNavCurrent,static,1000,1010060,0.2,0.03623121976852417,0.9409226717786574,none,0.0,True,,1,0,0,3,3.5086646666684373,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1010060,0.2,0.03623121976852417,0.9409226717786574,none,0.0,True,,1,0,0,3,4.920345000002158,32.5269119345812,0.0842151256899039,0.03217070642858744,32.9769119345812,0,0
