planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
CVaRPlanner,static,1000,1040124,0.05,0.030677185207605363,0.7537727716206143,fgsm,0.3,True,,1,0,0,4,5.545869999991737,34.28427124746191,0.3594887740910053,0.20000000794728598,34.88427124746191,0,0
DynNavCurrent,static,1000,1040124,0.05,0.030677185207605363,0.7537727716206143,fgsm,0.3,True,,1,0,0,4,4.866423250021512,34.28427124746191,0.3594887740910053,0.20000000794728598,34.88427124746191,0,0
TrustAwareCVaR,static,1000,1040124,0.05,0.030677185207605363,0.7537727716206143,fgsm,0.3,True,,1,0,0,4,6.815090250015032,34.28427124746191,0.3594887740910053,0.20000000794728598,34.88427124746191,0,0
CVaRPlanner,static,1000,1040105,0.05,0.044612965732812884,0.7355126504650066,pgd,0.3,True,,1,0,0,3,6.522862333326884,32.5269119345812,0.3842151363690694,0.31717071682214737,32.9769119345812,0,0
DynNavCurrent,static,1000,1040105,0.05,0.044612965732812884,0.7355126504650066,pgd,0.3,True,,1,0,0,3,6.299408333347856,32.5269119345812,0.3842151363690694,0.31717071682214737,32.9769119345812,0,0
TrustAwareCVaR,static,1000,1040105,0.05,0.044612965732812884,0.7355126504650066,pgd,0.3,True,,1,0,0,3,8.12732333332633,32.5269119345812,0.3842151363690694,0.31717071682214737,32.9769119345812,0,0
CVaRPlanner,static,1000,1040113,0.05,0.04305835962295532,0.934940537060577,spoofing,0.3,True,,1,0,0,4,4.203725250022217,34.87005768508881,0.04146015644073486,0.008545535616576672,35.47005768508881,0,0
DynNavCurrent,static,1000,1040113,0.05,0.04305835962295532,0.934940537060577,spoofing,0.3,True,,1,0,0,4,3.3969587499882437,34.87005768508881,0.04146015644073486,0.008545535616576672,35.47005768508881,0,0
TrustAwareCVaR,static,1000,1040113,0.05,0.04305835962295532,0.934940537060577,spoofing,0.3,True,,1,0,0,4,4.92336425000417,34.87005768508881,0.04146015644073486,0.008545535616576672,35.47005768508881,0,0
CVaRPlanner,static,1000,1040134,0.05,0.036188188493251804,0.7481096979460282,fgsm,0.3,True,,1,0,0,4,5.393165999990401,36.627416997969526,0.34770040214061737,0.08741952691759382,37.22741699796953,0,0
DynNavCurrent,static,1000,1040134,0.05,0.036188188493251804,0.7481096979460282,fgsm,0.3,True,,1,0,0,4,5.176434749998293,36.627416997969526,0.34770040214061737,0.08741952691759382,37.22741699796953,0,0
TrustAwareCVaR,static,1000,1040134,0.05,0.036188188493251804,0.7481096979460282,fgsm,0.3,True,,1,0,0,4,6.792536749998135,34.28427124746191,0.337511770427227,0.10000000397364299,34.88427124746191,0,0
CVaRPlanner,static,1000,1040115,0.05,0.027406428754329686,0.7508345715500025,pgd,0.3,True,,1,0,0,3,6.823596333352573,33.1126983722081,0.3842151363690694,0.31533915797869366,33.562698372208104,0,0
DynNavCurrent,static,1000,1040115,0.05,0.027406428754329686,0.7508345715500025,pgd,0.3,True,,1,0,0,3,6.939987000009751,33.1126983722081,0.3842151363690694,0.31533915797869366,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1040115,0.05,0.027406428754329686,0.7508345715500025,pgd,0.3,True,,1,0,0,3,8.092127999987042,32.5269119345812,0.3842151363690694,0.31342071667313576,32.9769119345812,0,0
CVaRPlanner,static,1000,1040123,0.05,0.03266763478517533,0.9440996831184962,spoofing,0.3,True,,1,0,0,4,3.340461750013901,34.28427124746191,0.04380089184269309,0.011394047488768896,34.88427124746191,0,0
DynNavCurrent,static,1000,1040123,0.05,0.03266763478517533,0.9440996831184962,spoofing,0.3,True,,1,0,0,4,3.0579805000030547,34.28427124746191,0.04380089184269309,0.011394047488768896,34.88427124746191,0,0
TrustAwareCVaR,static,1000,1040123,0.05,0.03266763478517533,0.9440996831184962,spoofing,0.3,True,,1,0,0,4,4.204849749996242,33.69848480983501,0.06938579399138689,0.0,34.29848480983501,0,0
CVaRPlanner,static,1000,1040144,0.05,0.029929140061140065,0.7528804234193741,fgsm,0.3,True,,1,0,0,4,4.565595499997244,36.28427124746191,0.3391917496919632,0.06775844097137451,36.88427124746191,0,0
DynNavCurrent,static,1000,1040144,0.05,0.029929140061140065,0.7528804234193741,fgsm,0.3,True,,1,0,0,4,4.482101749971434,36.28427124746191,0.3391917496919632,0.06775844097137451,36.88427124746191,0,0
TrustAwareCVaR,static,1000,1040144,0.05,0.029929140061140065,0.7528804234193741,fgsm,0.3,True,,1,0,0,4,6.029119250001713,33.69848480983501,0.2869904525578022,0.0,34.29848480983501,0,0
CVaRPlanner,static,1000,1040125,0.05,0.0395465213060379,0.7400271026905282,pgd,0.3,True,,1,0,0,3,6.236793333319686,33.1126983722081,0.3593140592177709,0.2684352199236552,33.562698372208104,0,0
DynNavCurrent,static,1000,1040125,0.05,0.0395465213060379,0.7400271026905282,pgd,0.3,True,,1,0,0,3,6.257240333316834,33.1126983722081,0.3593140592177709,0.2684352199236552,33.562698372208104,0,0
