planner,env_type,map_seed,episode_seed,target_ece,realized_ece,trust,attack_type,attack_eps,shield_enabled,density_override,success,collisions,near_misses,replans,avg_replan_latency_ms,path_length,cvar95,mean_risk,energy,safety_violations,shield_prevented
CVaRPlanner,static,1000,1030006,0.05,0.03883792027831078,0.9386225244853181,none,0.0,True,low,0,1,1,1,7.026532999987012,6.656854249492381,0.05730104073882103,0.014973339750431478,7.4068542494923815,1,12
DynNavCurrent,static,1000,1030006,0.05,0.03883792027831078,0.9386225244853181,none,0.0,True,low,0,1,1,1,6.1443549999466995,6.656854249492381,0.05730104073882103,0.014973339750431478,7.4068542494923815,1,12
TrustAwareCVaR,static,1000,1030006,0.05,0.03883792027831078,0.9386225244853181,none,0.0,True,low,0,1,1,1,8.67095699999254,6.656854249492381,0.05730104073882103,0.014973339750431478,7.4068542494923815,1,12
CVaRPlanner,static,1000,1030085,0.05,0.042361289858818055,0.9355451046524808,none,0.0,True,medium,1,0,0,3,3.741693000013887,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1030085,0.05,0.042361289858818055,0.9355451046524808,none,0.0,True,medium,1,0,0,3,3.421819000019847,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1030085,0.05,0.042361289858818055,0.9355451046524808,none,0.0,True,medium,1,0,0,3,5.0348273333421885,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1030095,0.05,0.03469119757413864,0.9422910094436088,none,0.0,True,high,0,1,1,1,6.69488400001228,1.0,0.05730104073882103,0.014973339750431478,1.45,1,6
DynNavCurrent,static,1000,1030095,0.05,0.03469119757413864,0.9422910094436088,none,0.0,True,high,0,1,1,1,6.2016630000130135,1.0,0.05730104073882103,0.014973339750431478,1.45,1,6
TrustAwareCVaR,static,1000,1030095,0.05,0.03469119757413864,0.9422910094436088,none,0.0,True,high,0,1,1,1,8.611357000006592,1.0,0.05730104073882103,0.014973339750431478,1.45,1,6
CVaRPlanner,static,1000,1030061,0.05,0.04097205951809883,0.9367541909411621,none,0.0,True,extreme,0,1,1,2,5.288022500025136,13.727922061357859,0.05256831832230091,0.013040875906453413,14.52792206135786,1,10
DynNavCurrent,static,1000,1030061,0.05,0.04097205951809883,0.9367541909411621,none,0.0,True,extreme,0,1,1,2,4.664240499977268,13.727922061357859,0.05256831832230091,0.013040875906453413,14.52792206135786,1,10
TrustAwareCVaR,static,1000,1030061,0.05,0.04097205951809883,0.9367541909411621,none,0.0,True,extreme,0,1,1,2,6.945273500008398,13.727922061357859,0.05256831832230091,0.013040875906453413,14.52792206135786,1,10
CVaRPlanner,static,1000,1030016,0.05,0.033346366882324216,0.9434916676590415,none,0.0,True,low,1,0,0,3,3.801935333323551,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1030016,0.05,0.033346366882324216,0.9434916676590415,none,0.0,True,low,1,0,0,3,3.4394693333297255,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1030016,0.05,0.033346366882324216,0.9434916676590415,none,0.0,True,low,1,0,0,3,5.0320133333154144,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1030095,0.05,0.037324346452951435,0.9399556651700756,none,0.0,True,medium,0,1,1,2,5.429246000034027,10.899494936611667,0.05256831832230091,0.01534441082427899,11.649494936611667,1,9
DynNavCurrent,static,1000,1030095,0.05,0.037324346452951435,0.9399556651700756,none,0.0,True,medium,0,1,1,2,4.891160499994385,10.899494936611667,0.07648054324090481,0.020397878458930388,11.649494936611667,1,9
TrustAwareCVaR,static,1000,1030095,0.05,0.037324346452951435,0.9399556651700756,none,0.0,True,medium,0,1,1,2,7.210048000018787,10.899494936611667,0.05256831832230091,0.01534441082427899,11.649494936611667,1,9
CVaRPlanner,static,1000,1030105,0.05,0.048827042430639275,0.9299908871888116,none,0.0,True,high,0,1,1,1,6.81341000000657,5.242640687119286,0.05730104073882103,0.014973339750431478,5.742640687119286,1,7
DynNavCurrent,static,1000,1030105,0.05,0.048827042430639275,0.9299908871888116,none,0.0,True,high,0,1,1,1,6.222670999989077,5.242640687119286,0.05730104073882103,0.014973339750431478,5.742640687119286,1,7
TrustAwareCVaR,static,1000,1030105,0.05,0.048827042430639275,0.9299908871888116,none,0.0,True,high,0,1,1,1,8.823249999977634,5.242640687119286,0.05730104073882103,0.014973339750431478,5.742640687119286,1,7
CVaRPlanner,static,1000,1030071,0.05,0.037824783474206924,0.9395141444774444,none,0.0,True,extreme,0,1,1,1,7.043294000027345,1.0,0.05730104073882103,0.014973339750431478,1.45,1,6
DynNavCurrent,static,1000,1030071,0.05,0.037824783474206924,0.9395141444774444,none,0.0,True,extreme,0,1,1,1,6.240638000008403,1.0,0.05730104073882103,0.014973339750431478,1.45,1,6
TrustAwareCVaR,static,1000,1030071,0.05,0.037824783474206924,0.9395141444774444,none,0.0,True,extreme,0,1,1,1,8.658637999985785,1.0,0.05730104073882103,0.014973339750431478,1.45,1,6
CVaRPlanner,static,1000,1030026,0.05,0.048124849796295166,0.9305883078650214,none,0.0,True,low,0,1,1,1,6.844731999990472,2.414213562373095,0.05730104073882103,0.014973339750431478,2.914213562373095,1,7
DynNavCurrent,static,1000,1030026,0.05,0.048124849796295166,0.9305883078650214,none,0.0,True,low,0,1,1,1,6.569667999997364,2.414213562373095,0.05730104073882103,0.014973339750431478,2.914213562373095,1,7
TrustAwareCVaR,static,1000,1030026,0.05,0.048124849796295166,0.9305883078650214,none,0.0,True,low,0,1,1,1,8.877658000017163,2.414213562373095,0.05730104073882103,0.014973339750431478,2.914213562373095,1,7
CVaRPlanner,static,1000,1030105,0.05,0.048325842618942266,0.9304171616818122,none,0.0,True,medium,1,0,0,3,3.84422466667426,33.698484809835,0.05099074418346087,0.015101880042089356,34.448484809835,0,6
DynNavCurrent,static,1000,1030105,0.05,0.048325842618942266,0.9304171616818122,none,0.0,True,medium,1,0,0,3,4.067743999996765,33.698484809835,0.05099074418346087,0.015101880042089356,34.448484809835,0,6
TrustAwareCVaR,static,1000,1030105,0.05,0.048325842618942266,0.9304171616818122,none,0.0,True,medium,1,0,0,3,5.204094666642807,33.698484809835,0.05099074418346087,0.015101880042089356,34.448484809835,0,6
CVaRPlanner,static,1000,1030115,0.05,0.030412976145744324,0.9461293415158194,none,0.0,True,high,0,1,1,1,6.710254999973131,8.071067811865476,0.05730104073882103,0.014973339750431478,8.621067811865476,1,8
DynNavCurrent,static,1000,1030115,0.05,0.030412976145744324,0.9461293415158194,none,0.0,True,high,0,1,1,1,6.221093999954519,8.071067811865476,0.05730104073882103,0.014973339750431478,8.621067811865476,1,8
TrustAwareCVaR,static,1000,1030115,0.05,0.030412976145744324,0.9461293415158194,none,0.0,True,high,0,1,1,1,8.48931600000924,8.071067811865476,0.05730104073882103,0.014973339750431478,8.621067811865476,1,8
CVaRPlanner,static,1000,1030081,0.05,0.036079024076461796,0.9410575874704648,none,0.0,True,extreme,0,1,1,1,6.835212999988016,5.242640687119286,0.05730104073882103,0.014973339750431478,5.792640687119286,1,8
DynNavCurrent,static,1000,1030081,0.05,0.036079024076461796,0.9410575874704648,none,0.0,True,extreme,0,1,1,1,6.424949999995988,5.242640687119286,0.05730104073882103,0.014973339750431478,5.792640687119286,1,8
TrustAwareCVaR,static,1000,1030081,0.05,0.036079024076461796,0.9410575874704648,none,0.0,True,extreme,0,1,1,1,8.805074999997942,5.242640687119286,0.05730104073882103,0.014973339750431478,5.792640687119286,1,8
CVaRPlanner,static,1000,1030036,0.05,0.04290633797645568,0.935072266278544,none,0.0,True,low,1,0,0,3,4.047839333338743,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
DynNavCurrent,static,1000,1030036,0.05,0.04290633797645568,0.935072266278544,none,0.0,True,low,1,0,0,3,3.4359039999761385,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
TrustAwareCVaR,static,1000,1030036,0.05,0.04290633797645568,0.935072266278544,none,0.0,True,low,1,0,0,3,5.109082333319748,33.1126983722081,0.05099074418346087,0.015101880042089356,33.562698372208104,0,0
CVaRPlanner,static,1000,1030115,0.05,0.0311014823615551,0.9455079294131246,none,0.0,True,medium,0,1,1,1,6.9920210000304905,8.071067811865476,0.05730104073882103,0.014973339750431478,8.621067811865476,1,8
DynNavCurrent,static,1000,1030115,0.05,0.0311014823615551,0.9455079294131246,none,0.0,True,medium,0,1,1,1,6.170549999978903,8.071067811865476,0.05730104073882103,0.014973339750431478,8.621067811865476,1,8
TrustAwareCVaR,static,1000,1030115,0.05,0.0311014823615551,0.9455079294131246,none,0.0,True,medium,0,1,1,1,8.708087999991676,8.071067811865476,0.05730104073882103,0.014973339750431478,8.621067811865476,1,8
CVaRPlanner,static,1000,1030125,0.05,0.04634615480899811,0.9321078776840896,none,0.0,True,high,0,1,1,2,6.714048000020512,12.727922061357859,0.05256831832230091,0.013040875906453413,13.32792206135786,1,6
